run,t,x,y,heading,speed,turn_rate,left_spin,right_spin,left_encoder,right_encoder,gyro,left_noise,right_noise,gyro_noise,gyro_bias
0,3.48,3.8182,-2.0666,-0.8555,0.9626,-0.3497,10.4124,8.8389,10.4311,8.8971,-0.3542,0.12165,0.11536,0.01010,0.000629
0,3.50,3.8308,-2.0812,-0.8625,0.9582,-0.3541,10.3783,8.7849,10.7379,8.8971,-0.3545,0.12151,0.11514,0.01011,0.000629
0,3.52,3.8432,-2.0958,-0.8696,0.9538,-0.3585,10.3450,8.7319,10.4311,8.8971,-0.3541,0.12138,0.11493,0.01011,0.000629
0,3.54,3.8555,-2.1104,-0.8768,0.9496,-0.3627,10.3123,8.6800,10.1243,8.8971,-0.3539,0.12125,0.11472,0.01011,0.000629
0,3.56,3.8676,-2.1251,-0.8840,0.9455,-0.3670,10.2805,8.6291,10.1243,8.5903,-0.3626,0.12112,0.11452,0.01011,0.000629
0,3.58,3.8795,-2.1397,-0.8913,0.9414,-0.3711,10.2494,8.5794,10.1243,8.2835,-0.3733,0.12100,0.11432,0.01011,0.000629
0,3.60,3.8913,-2.1544,-0.8988,0.9375,-0.3751,10.2190,8.5309,10.1243,8.5903,-0.3717,0.12088,0.11412,0.01011,0.000629
0,3.62,3.9029,-2.1691,-0.9063,0.9336,-0.3791,10.1894,8.4835,10.4311,8.2835,-0.3787,0.12076,0.11393,0.01011,0.000629
0,3.64,3.9143,-2.1839,-0.9139,0.9299,-0.3830,10.1607,8.4373,10.1243,8.5903,-0.3812,0.12064,0.11375,0.01011,0.000629
0,3.66,3.9257,-2.1987,-0.9215,0.9263,-0.3867,10.1327,8.3923,10.1243,8.2835,-0.3825,0.12053,0.11357,0.01012,0.000629
0,3.68,3.9368,-2.2135,-0.9292,0.9227,-0.3904,10.1055,8.3486,10.1243,8.2835,-0.3880,0.12042,0.11339,0.01012,0.000629
0,3.70,3.9478,-2.2283,-0.9371,0.9193,-0.3940,10.0791,8.3062,10.1243,7.9767,-0.3837,0.12032,0.11322,0.01012,0.000629
0,3.72,3.9586,-2.2431,-0.9449,0.9159,-0.3974,10.0535,8.2650,10.1243,8.2835,-0.4006,0.12021,0.11306,0.01012,0.000629
0,3.74,3.9693,-2.2580,-0.9529,0.9127,-0.4008,10.0287,8.2252,10.1243,8.2835,-0.4018,0.12011,0.11290,0.01012,0.000629
0,3.76,3.9798,-2.2730,-0.9609,0.9096,-0.4040,10.0048,8.1867,10.1243,8.2835,-0.3980,0.12002,0.11275,0.01012,0.000629
0,3.78,3.9902,-2.2879,-0.9690,0.9066,-0.4071,9.9817,8.1495,10.1243,7.9767,-0.3987,0.11993,0.11260,0.01012,0.000629
0,3.80,4.0004,-2.3029,-0.9771,0.9037,-0.4102,9.9594,8.1137,9.8175,8.2835,-0.4197,0.11984,0.11245,0.01012,0.000629
0,3.82,4.0104,-2.3179,-0.9853,0.9009,-0.4130,9.9379,8.0793,9.8175,8.2835,-0.4144,0.11975,0.11232,0.01012,0.000629
0,3.84,4.0203,-2.3330,-0.9936,0.8982,-0.4158,9.9173,8.0463,9.8175,7.9767,-0.4221,0.11967,0.11219,0.01012,0.000629
0,3.86,4.0300,-2.3481,-1.0019,0.8956,-0.4184,9.8975,8.0147,10.1243,7.9767,-0.4193,0.11959,0.11206,0.01013,0.000629
0,3.88,4.0396,-2.3632,-1.0103,0.8932,-0.4209,9.8786,7.9845,9.8175,7.9767,-0.4284,0.11951,0.11194,0.01013,0.000629
0,3.90,4.0491,-2.3784,-1.0187,0.8908,-0.4233,9.8605,7.9558,9.8175,7.9767,-0.4331,0.11944,0.11182,0.01013,0.000629
0,3.92,4.0583,-2.3936,-1.0272,0.8886,-0.4255,9.8432,7.9286,9.8175,7.6699,-0.4305,0.11937,0.11171,0.01013,0.000629
0,3.94,4.0675,-2.4088,-1.0357,0.8865,-0.4276,9.8269,7.9028,9.8175,7.6699,-0.4203,0.11931,0.11161,0.01013,0.000629
0,3.96,4.0764,-2.4241,-1.0442,0.8845,-0.4295,9.8113,7.8785,9.8175,7.6699,-0.4443,0.11925,0.11151,0.01013,0.000629
0,3.98,4.0853,-2.4394,-1.0528,0.8826,-0.4313,9.7966,7.8558,9.5107,7.9767,-0.4424,0.11919,0.11142,0.01013,0.000629
0,4.00,4.0939,-2.4548,-1.0614,0.8809,-0.4329,9.7828,7.8345,9.5107,7.6699,-0.4092,0.11913,0.11134,0.01013,0.000629
0,4.02,4.1025,-2.4702,-1.0701,0.8792,-0.4344,9.7698,7.8148,9.8175,7.9767,-0.4317,0.11908,0.11126,0.01013,0.000629
0,4.04,4.1108,-2.4857,-1.0788,0.8777,-0.4358,9.7576,7.7966,9.8175,7.6699,-0.4395,0.11903,0.11119,0.01013,0.000629
0,4.06,4.1191,-2.5012,-1.0875,0.8763,-0.4370,9.7463,7.7799,9.8175,7.6699,-0.4383,0.11899,0.11112,0.01013,0.000629
0,4.08,4.1271,-2.5168,-1.0962,0.8750,-0.4380,9.7359,7.7648,9.5107,7.6699,-0.4452,0.11894,0.11106,0.01013,0.000629
0,4.10,4.1351,-2.5324,-1.1050,0.8739,-0.4389,9.7263,7.7513,9.5107,7.6699,-0.4334,0.11891,0.11101,0.01013,0.000629
0,4.12,4.1429,-2.5480,-1.1138,0.8728,-0.4396,9.7175,7.7393,9.8175,7.9767,-0.4380,0.11887,0.11096,0.01013,0.000629
0,4.14,4.1505,-2.5637,-1.1226,0.8719,-0.4402,9.7096,7.7289,9.8175,7.9767,-0.4465,0.11884,0.11092,0.01013,0.000629
0,4.16,4.1580,-2.5795,-1.1314,0.8711,-0.4405,9.7025,7.7201,9.5107,7.6699,-0.4578,0.11881,0.11088,0.01013,0.000629
0,4.18,4.1653,-2.5953,-1.1402,0.8705,-0.4408,9.6963,7.7128,9.5107,7.6699,-0.4545,0.11879,0.11085,0.01013,0.000629
0,4.20,4.1725,-2.6111,-1.1490,0.8699,-0.4408,9.6908,7.7071,9.8175,7.9767,-0.4365,0.11876,0.11083,0.01013,0.000629
0,4.22,4.1796,-2.6270,-1.1578,0.8695,-0.4407,9.6862,7.7030,9.8175,7.6699,-0.4225,0.11874,0.11081,0.01013,0.000629
0,4.24,4.1865,-2.6430,-1.1666,0.8691,-0.4404,9.6825,7.7005,9.8175,7.9767,-0.4405,0.11873,0.11080,0.01013,0.000629
0,4.26,4.1932,-2.6590,-1.1754,0.8690,-0.4400,9.6795,7.6996,9.5107,7.6699,-0.4455,0.11872,0.11080,0.01013,0.000629
0,4.28,4.1999,-2.6751,-1.1842,0.8689,-0.4394,9.6773,7.7002,9.5107,7.6699,-0.4620,0.11871,0.11080,0.01013,0.000629
0,4.30,4.2063,-2.6912,-1.1930,0.8689,-0.4386,9.6760,7.7025,9.8175,7.6699,-0.4390,0.11870,0.11081,0.01013,0.000629
0,4.32,4.2127,-2.7074,-1.2018,0.8691,-0.4376,9.6754,7.7063,9.8175,7.6699,-0.4424,0.11870,0.11083,0.01013,0.000629
0,4.34,4.2189,-2.7236,-1.2105,0.8694,-0.4364,9.6756,7.7117,9.8175,7.6699,-0.4259,0.11870,0.11085,0.01013,0.000629
0,4.36,4.2249,-2.7399,-1.2193,0.8698,-0.4351,9.6766,7.7186,9.5107,7.6699,-0.4414,0.11871,0.11087,0.01013,0.000629
0,4.38,4.2309,-2.7563,-1.2280,0.8703,-0.4336,9.6784,7.7271,9.5107,7.6699,-0.4390,0.11871,0.11091,0.01013,0.000629
0,4.40,4.2366,-2.7727,-1.2366,0.8709,-0.4319,9.6809,7.7372,9.8175,7.9767,-0.4484,0.11872,0.11095,0.01013,0.000629
0,4.42,4.2423,-2.7892,-1.2453,0.8717,-0.4301,9.6842,7.7489,9.5107,7.9767,-0.4309,0.11874,0.11100,0.01013,0.000629
0,4.44,4.2478,-2.8057,-1.2539,0.8725,-0.4280,9.6883,7.7621,9.8175,7.6699,-0.4241,0.11875,0.11105,0.01013,0.000629
0,4.46,4.2532,-2.8223,-1.2624,0.8735,-0.4258,9.6930,7.7768,9.8175,7.6699,-0.4219,0.11877,0.11111,0.01013,0.000629
0,4.48,4.2584,-2.8390,-1.2710,0.8746,-0.4234,9.6985,7.7931,9.5107,7.6699,-0.4086,0.11879,0.11117,0.01013,0.000629
0,4.50,4.2635,-2.8557,-1.2794,0.8758,-0.4209,9.7048,7.8108,9.8175,7.6699,-0.4207,0.11882,0.11124,0.01013,0.000629
0,4.52,4.2684,-2.8725,-1.2878,0.8771,-0.4181,9.7117,7.8301,9.8175,7.6699,-0.4276,0.11885,0.11132,0.01013,0.000629
0,4.54,4.2733,-2.8894,-1.2962,0.8785,-0.4152,9.7193,7.8509,9.8175,7.9767,-0.4060,0.11888,0.11140,0.01012,0.000629
0,4.56,4.2780,-2.9063,-1.3045,0.8800,-0.4121,9.7277,7.8732,9.5107,7.9767,-0.4080,0.11891,0.11149,0.01012,0.000629
0,4.58,4.2825,-2.9233,-1.3128,0.8817,-0.4088,9.7367,7.8969,9.8175,7.9767,-0.4163,0.11895,0.11159,0.01012,0.000629
0,4.60,4.2870,-2.9404,-1.3209,0.8834,-0.4054,9.7463,7.9222,9.5107,7.6699,-0.3882,0.11899,0.11169,0.01012,0.000629
0,4.62,4.2913,-2.9575,-1.3290,0.8853,-0.4017,9.7567,7.9488,9.8175,7.9767,-0.4042,0.11903,0.11180,0.01012,0.000629
0,4.64,4.2954,-2.9747,-1.3371,0.8872,-0.3979,9.7676,7.9769,9.8175,7.9767,-0.4105,0.11907,0.11191,0.01012,0.000629
0,4.66,4.2995,-2.9920,-1.3450,0.8893,-0.3940,9.7792,8.0064,9.8175,7.9767,-0.4188,0.11912,0.11203,0.01012,0.000629
0,4.68,4.3034,-3.0093,-1.3529,0.8914,-0.3898,9.7914,8.0373,9.8175,7.9767,-0.3843,0.11917,0.11215,0.01012,0.000629
0,4.70,4.3072,-3.0268,-1.3607,0.8937,-0.3855,9.8042,8.0696,9.8175,7.9767,-0.3860,0.11922,0.11228,0.01012,0.000629
0,4.72,4.3108,-3.0442,-1.3684,0.8960,-0.3810,9.8176,8.1032,9.8175,7.9767,-0.3841,0.11927,0.11241,0.01011,0.000629
0,4.74,4.3144,-3.0618,-1.3760,0.8985,-0.3763,9.8316,8.1382,10.1243,7.9767,-0.3792,0.11933,0.11255,0.01011,0.000629
0,4.76,4.3178,-3.0795,-1.3836,0.9010,-0.3715,9.8461,8.1745,9.5107,8.2835,-0.3625,0.11938,0.11270,0.01011,0.000629
0,4.78,4.3211,-3.0972,-1.3910,0.9037,-0.3665,9.8612,8.2121,9.8175,8.2835,-0.3614,0.11944,0.11285,0.01011,0.000629
0,4.80,4.3242,-3.1150,-1.3983,0.9064,-0.3613,9.8768,8.2510,9.8175,8.2835,-0.3634,0.11951,0.11300,0.01011,0.000629
0,4.82,4.3273,-3.1328,-1.4055,0.9092,-0.3560,9.8929,8.2912,10.1243,8.2835,-0.3701,0.11957,0.11316,0.01011,0.000629
0,4.84,4.3302,-3.1508,-1.4127,0.9121,-0.3505,9.9096,8.3326,10.1243,8.5903,-0.3595,0.11964,0.11333,0.01011,0.000629
0,4.86,4.3330,-3.1688,-1.4197,0.9151,-0.3448,9.9267,8.3752,9.8175,8.2835,-0.3480,0.11971,0.11350,0.01010,0.000629
0,4.88,4.3357,-3.1869,-1.4266,0.9182,-0.3390,9.9443,8.4190,9.8175,8.2835,-0.3411,0.11978,0.11368,0.01010,0.000629
0,4.90,4.3383,-3.2051,-1.4334,0.9213,-0.3330,9.9624,8.4639,9.8175,8.2835,-0.3443,0.11985,0.11386,0.01010,0.000629
0,4.92,4.3407,-3.2234,-1.4400,0.9245,-0.3269,9.9809,8.5100,9.8175,8.2835,-0.3139,0.11992,0.11404,0.01010,0.000629
0,4.94,4.3431,-3.2417,-1.4466,0.9279,-0.3206,9.9998,8.5572,10.1243,8.2835,-0.3260,0.12000,0.11423,0.01010,0.000629
0,4.96,4.3453,-3.2601,-1.4530,0.9312,-0.3141,10.0192,8.6055,9.8175,8.5903,-0.3281,0.12008,0.11442,0.01009,0.000629
0,4.98,4.3475,-3.2786,-1.4592,0.9347,-0.3076,10.0389,8.6549,10.1243,8.5903,-0.3022,0.12016,0.11462,0.01009,0.000629
0,5.00,4.3495,-3.2972,-1.4654,0.9382,-0.3008,10.0590,8.7053,10.1243,8.8971,-0.3185,0.12024,0.11482,0.01009,0.000629
0,5.02,4.3514,-3.3159,-1.4714,0.9418,-0.2940,10.0795,8.7567,10.4311,8.8971,-0.2876,0.12032,0.11503,0.01009,0.000629
0,5.04,4.3532,-3.3346,-1.4773,0.9455,-0.2870,10.1004,8.8091,10.4311,8.8971,-0.2780,0.12040,0.11524,0.01009,0.000629
0,5.06,4.3549,-3.3535,-1.4830,0.9492,-0.2798,10.1215,8.8624,10.1243,8.8971,-0.2775,0.12049,0.11545,0.01008,0.000629
0,5.08,4.3565,-3.3724,-1.4886,0.9530,-0.2725,10.1430,8.9167,10.1243,9.2039,-0.2750,0.12057,0.11567,0.01008,0.000629
0,5.10,4.3581,-3.3914,-1.4941,0.9568,-0.2651,10.1648,8.9718,10.1243,8.8971,-0.2721,0.12066,0.11589,0.01008,0.000629
0,5.12,4.3595,-3.4105,-1.4994,0.9607,-0.2576,10.1868,9.0278,10.1243,9.2039,-0.2534,0.12075,0.11611,0.01008,0.000629
0,5.14,4.3608,-3.4296,-1.5045,0.9647,-0.2499,10.2091,9.0846,9.8175,9.2039,-0.2528,0.12084,0.11634,0.01007,0.000629
0,5.16,4.3620,-3.4489,-1.5095,0.9687,-0.2421,10.2316,9.1423,10.1243,9.2039,-0.2358,0.12093,0.11657,0.01007,0.000629
0,5.18,4.3632,-3.4682,-1.5144,0.9728,-0.2342,10.2544,9.2006,10.1243,9.5107,-0.2457,0.12102,0.11680,0.01007,0.000629
0,5.20,4.3642,-3.4876,-1.5191,0.9769,-0.2261,10.2774,9.2598,10.1243,9.2039,-0.2112,0.12111,0.11704,0.01007,0.000629
0,5.22,4.3652,-3.5072,-1.5236,0.9810,-0.2180,10.3006,9.3196,10.4311,9.2039,-0.2180,0.12120,0.11728,0.01007,0.000629
0,5.24,4.3661,-3.5268,-1.5279,0.9852,-0.2097,10.3239,9.3801,10.1243,9.2039,-0.2156,0.12130,0.11752,0.01006,0.000629
0,5.26,4.3669,-3.5464,-1.5321,0.9894,-0.2014,10.3474,9.4412,10.4311,9.5107,-0.2114,0.12139,0.11776,0.01006,0.000629
0,5.28,4.3676,-3.5662,-1.5362,0.9937,-0.1929,10.3710,9.5029,10.4311,9.5107,-0.2032,0.12148,0.11801,0.01006,0.000629
0,5.30,4.3682,-3.5861,-1.5400,0.9980,-0.1844,10.3948,9.5652,10.4311,9.5107,-0.1967,0.12158,0.11826,0.01006,0.000629
0,5.32,4.3688,-3.6060,-1.5437,1.0023,-0.1757,10.4186,9.6280,10.4311,9.5107,-0.1687,0.12167,0.11851,0.01005,0.000629
0,5.34,4.3693,-3.6261,-1.5472,1.0067,-0.1669,10.4425,9.6913,10.4311,9.8175,-0.1692,0.12177,0.11877,0.01005,0.000629
0,5.36,4.3698,-3.6462,-1.5506,1.0111,-0.1581,10.4665,9.7551,10.4311,9.8175,-0.1575,0.12187,0.11902,0.01005,0.000629
0,5.38,4.3701,-3.6664,-1.5537,1.0155,-0.1492,10.4906,9.8193,10.4311,9.8175,-0.1410,0.12196,0.11928,0.01004,0.000629
0,5.40,4.3705,-3.6867,-1.5567,1.0199,-0.1402,10.5146,9.8839,10.4311,10.1243,-0.1459,0.12206,0.11954,0.01004,0.000629
0,5.42,4.3707,-3.7071,-1.5595,1.0244,-0.1311,10.5387,9.9488,10.7379,9.8175,-0.1281,0.12215,0.11980,0.01004,0.000629
0,5.44,4.3709,-3.7276,-1.5621,1.0288,-0.1219,10.5628,10.0141,10.4311,10.1243,-0.1195,0.12225,0.12006,0.01004,0.000629
0,5.46,4.3711,-3.7482,-1.5646,1.0333,-0.1127,10.5868,10.0796,10.7379,9.8175,-0.1170,0.12235,0.12032,0.01003,0.000629
0,5.48,4.3712,-3.7689,-1.5668,1.0378,-0.1034,10.6108,10.1454,10.4311,10.1243,-0.1097,0.12244,0.12058,0.01003,0.000629
0,5.50,4.3712,-3.7896,-1.5689,1.0423,-0.0941,10.6347,10.2114,10.7379,10.1243,-0.0939,0.12254,0.12085,0.01003,0.000629
0,5.52,4.3713,-3.8105,-1.5708,1.0468,-0.0847,10.6586,10.2776,10.7379,10.4311,-0.0753,0.12263,0.12111,0.01003,0.000629
0,5.54,4.3712,-3.8314,-1.5725,1.0513,-0.0752,10.6823,10.3439,10.4311,10.4311,-0.0753,0.12273,0.12138,0.01002,0.000629
0,5.56,4.3712,-3.8524,-1.5740,1.0558,-0.0657,10.7060,10.4103,10.7379,10.4311,-0.0652,0.12282,0.12164,0.01002,0.000629
0,5.58,4.3711,-3.8735,-1.5753,1.0603,-0.0561,10.7295,10.4768,10.7379,10.4311,-0.0647,0.12292,0.12191,0.01002,0.000629
0,5.60,4.3710,-3.8947,-1.5764,1.0648,-0.0466,10.7528,10.5433,10.7379,10.4311,-0.0455,0.12301,0.12217,0.01001,0.000629
0,5.62,4.3709,-3.9160,-1.5773,1.0693,-0.0369,10.7760,10.6098,10.7379,10.7379,-0.0294,0.12310,0.12244,0.01001,0.000629
0,5.64,4.3707,-3.9374,-1.5781,1.0738,-0.0273,10.7990,10.6763,11.0447,11.0447,-0.0272,0.12320,0.12271,0.01001,0.000629
0,5.66,4.3706,-3.9589,-1.5786,1.0782,-0.0176,10.8218,10.7427,11.0447,10.7379,-0.0130,0.12329,0.12297,0.01001,0.000629
0,5.68,4.3704,-3.9805,-1.5790,1.0827,-0.0079,10.8444,10.8089,10.7379,10.7379,-0.0007,0.12338,0.12324,0.01000,0.000629
0,5.70,4.3702,-4.0021,-1.5791,1.0871,0.0019,10.8667,10.8751,10.7379,10.7379,0.0078,0.12347,0.12350,0.01000,0.000629
0,5.72,4.3700,-4.0239,-1.5791,1.0915,0.0116,10.8888,10.9410,11.0447,10.7379,-0.0058,0.12356,0.12376,0.01000,0.000629
0,5.74,4.3699,-4.0457,-1.5789,1.0959,0.0214,10.9106,11.0067,10.7379,11.0447,0.0237,0.12364,0.12403,0.01001,0.000629
0,5.76,4.3697,-4.0676,-1.5784,1.1002,0.0311,10.9321,11.0721,11.0447,11.3515,0.0415,0.12373,0.12429,0.01001,0.000629
0,5.78,4.3695,-4.0896,-1.5778,1.1045,0.0409,10.9533,11.1372,11.0447,11.0447,0.0380,0.12381,0.12455,0.01001,0.000629
0,5.80,4.3694,-4.1117,-1.5770,1.1088,0.0506,10.9742,11.2020,11.0447,11.0447,0.0355,0.12390,0.12481,0.01002,0.000629
0,5.82,4.3693,-4.1339,-1.5760,1.1131,0.0604,10.9947,11.2664,11.0447,11.3515,0.0591,0.12398,0.12507,0.01002,0.000629
0,5.84,4.3692,-4.1561,-1.5748,1.1173,0.0701,11.0149,11.3304,11.0447,11.3515,0.0654,0.12406,0.12532,0.01002,0.000629
0,5.86,4.3691,-4.1785,-1.5734,1.1214,0.0798,11.0347,11.3940,11.0447,11.3515,0.0781,0.12414,0.12558,0.01002,0.000629
0,5.88,4.3690,-4.2009,-1.5718,1.1256,0.0895,11.0542,11.4571,11.0447,11.6583,0.0944,0.12422,0.12583,0.01003,0.000629
0,5.90,4.3690,-4.2234,-1.5700,1.1296,0.0992,11.0732,11.5197,11.0447,11.3515,0.1067,0.12429,0.12608,0.01003,0.000629
0,5.92,4.3691,-4.2460,-1.5680,1.1337,0.1089,11.0918,11.5817,11.0447,11.6583,0.1080,0.12437,0.12633,0.01003,0.000629
0,5.94,4.3692,-4.2687,-1.5658,1.1377,0.1185,11.1100,11.6432,11.0447,11.6583,0.1002,0.12444,0.12657,0.01004,0.000629
0,5.96,4.3693,-4.2914,-1.5634,1.1416,0.1281,11.1277,11.7040,11.0447,11.9651,0.1231,0.12451,0.12682,0.01004,0.000629
0,5.98,4.3695,-4.3143,-1.5609,1.1455,0.1376,11.1450,11.7642,11.3515,11.6583,0.1312,0.12458,0.12706,0.01004,0.000629
0,6.00,4.3698,-4.3372,-1.5581,1.1493,0.1471,11.1618,11.8237,11.3515,11.9651,0.1301,0.12465,0.12729,0.01004,0.000629
0,6.02,4.3701,-4.3602,-1.5552,1.1530,0.1565,11.1781,11.8825,11.3515,11.6583,0.1554,0.12471,0.12753,0.01005,0.000629
0,6.04,4.3705,-4.3832,-1.5521,1.1567,0.1659,11.1939,11.9406,11.3515,11.9651,0.1778,0.12478,0.12776,0.01005,0.000629
0,6.06,4.3710,-4.4063,-1.5487,1.1604,0.1753,11.2092,11.9979,11.3515,11.6583,0.1711,0.12484,0.12799,0.01005,0.000629
0,6.08,4.3715,-4.4295,-1.5452,1.1639,0.1845,11.2240,12.0543,11.3515,11.9651,0.1830,0.12490,0.12822,0.01006,0.000629
0,6.10,4.3721,-4.4528,-1.5415,1.1674,0.1937,11.2382,12.1099,11.3515,12.2718,0.1851,0.12495,0.12844,0.01006,0.000629
0,6.12,4.3729,-4.4761,-1.5377,1.1708,0.2029,11.2518,12.1647,11.3515,11.9651,0.1913,0.12501,0.12866,0.01006,0.000629
0,6.14,4.3737,-4.4996,-1.5336,1.1742,0.2119,11.2649,12.2185,11.0447,12.2718,0.2123,0.12506,0.12887,0.01006,0.000629
0,6.16,4.3746,-4.5230,-1.5294,1.1774,0.2209,11.2774,12.2715,11.3515,12.2718,0.2197,0.12511,0.12909,0.01007,0.000629
0,6.18,4.3756,-4.5465,-1.5250,1.1806,0.2298,11.2893,12.3234,11.0447,12.2718,0.2288,0.12516,0.12929,0.01007,0.000629
0,6.20,4.3768,-4.5701,-1.5204,1.1838,0.2386,11.3006,12.3744,11.0447,12.5786,0.2643,0.12520,0.12950,0.01007,0.000629
0,6.22,4.3780,-4.5938,-1.5156,1.1868,0.2473,11.3113,12.4243,11.3515,12.2718,0.2452,0.12525,0.12970,0.01007,0.000629
0,6.24,4.3794,-4.6175,-1.5106,1.1897,0.2560,11.3214,12.4732,11.0447,12.2718,0.2617,0.12529,0.12989,0.01008,0.000629
0,6.26,4.3809,-4.6412,-1.5055,1.1926,0.2645,11.3308,12.5210,11.3515,12.2718,0.2681,0.12532,0.13008,0.01008,0.000629
0,6.28,4.3825,-4.6650,-1.5002,1.1954,0.2729,11.3396,12.5677,11.3515,12.8854,0.2665,0.12536,0.13027,0.01008,0.000629
0,6.30,4.3843,-4.6889,-1.4948,1.1981,0.2813,11.3477,12.6133,11.3515,12.5786,0.2524,0.12539,0.13045,0.01008,0.000629
0,6.32,4.3861,-4.7127,-1.4892,1.2006,0.2895,11.3551,12.6578,11.3515,12.5786,0.2855,0.12542,0.13063,0.01009,0.000629
0,6.34,4.3882,-4.7367,-1.4834,1.2031,0.2976,11.3619,12.7010,11.0447,12.5786,0.2904,0.12545,0.13080,0.01009,0.000629
0,6.36,4.3903,-4.7606,-1.4774,1.2056,0.3056,11.3680,12.7431,11.3515,12.5786,0.3034,0.12547,0.13097,0.01009,0.000629
0,6.38,4.3927,-4.7846,-1.4713,1.2079,0.3135,11.3734,12.7839,11.3515,12.8854,0.2884,0.12549,0.13114,0.01009,0.000629
0,6.40,4.3951,-4.8087,-1.4650,1.2101,0.3212,11.3780,12.8235,11.3515,12.8854,0.3182,0.12551,0.13129,0.01010,0.000629
0,6.42,4.3978,-4.8327,-1.4586,1.2122,0.3289,11.3820,12.8618,11.0447,12.8854,0.3329,0.12553,0.13145,0.01010,0.000629
0,6.44,4.4006,-4.8568,-1.4520,1.2142,0.3364,11.3852,12.8989,11.3515,12.8854,0.3295,0.12554,0.13160,0.01010,0.000629
0,6.46,4.4035,-4.8809,-1.4453,1.2161,0.3437,11.3877,12.9346,11.3515,12.8854,0.3250,0.12555,0.13174,0.01010,0.000629
0,6.48,4.4067,-4.9050,-1.4384,1.2179,0.3510,11.3895,12.9690,11.3515,12.8854,0.3465,0.12556,0.13188,0.01011,0.000629
0,6.50,4.4100,-4.9292,-1.4314,1.2196,0.3581,11.3905,13.0020,11.3515,12.8854,0.3678,0.12556,0.13201,0.01011,0.000629
0,6.52,4.4134,-4.9533,-1.4242,1.2212,0.3651,11.3908,13.0337,11.6583,13.1922,0.3515,0.12556,0.13213,0.01011,0.000629
0,6.54,4.4171,-4.9775,-1.4169,1.2227,0.3719,11.3903,13.0639,11.0447,13.1922,0.3733,0.12556,0.13226,0.01011,0.000629
0,6.56,4.4209,-5.0016,-1.4095,1.2241,0.3786,11.3891,13.0928,11.3515,13.1922,0.3715,0.12556,0.13237,0.01011,0.000629
0,6.58,4.4249,-5.0258,-1.4019,1.2254,0.3852,11.3871,13.1203,11.3515,13.1922,0.3898,0.12555,0.13248,0.01012,0.000629
0,6.60,4.4292,-5.0499,-1.3942,1.2265,0.3915,11.3843,13.1463,11.0447,13.1922,0.3907,0.12554,0.13259,0.01012,0.000629
0,6.62,4.4336,-5.0740,-1.3864,1.2276,0.3978,11.3807,13.1708,11.3515,13.4990,0.3930,0.12552,0.13268,0.01012,0.000629
0,6.64,4.4382,-5.0981,-1.3784,1.2285,0.4039,11.3764,13.1939,11.6583,13.1922,0.4022,0.12551,0.13278,0.01012,0.000629
0,6.66,4.4430,-5.1222,-1.3704,1.2293,0.4098,11.3713,13.2155,11.6583,13.1922,0.4124,0.12549,0.13286,0.01012,0.000629
0,6.68,4.4479,-5.1463,-1.3622,1.2301,0.4156,11.3654,13.2356,11.3515,13.1922,0.4123,0.12546,0.13294,0.01012,0.000629
0,6.70,4.4531,-5.1704,-1.3539,1.2306,0.4212,11.3587,13.2543,11.3515,13.1922,0.4164,0.12543,0.13302,0.01013,0.000629
0,6.72,4.4585,-5.1944,-1.3454,1.2311,0.4267,11.3512,13.2714,11.3515,13.1922,0.4270,0.12540,0.13309,0.01013,0.000629
0,6.74,4.4641,-5.2184,-1.3369,1.2315,0.4320,11.3429,13.2869,11.3515,13.1922,0.4220,0.12537,0.13315,0.01013,0.000629
0,6.76,4.4700,-5.2423,-1.3283,1.2317,0.4371,11.3338,13.3010,11.3515,13.4990,0.4416,0.12534,0.13320,0.01013,0.000629
0,6.78,4.4760,-5.2662,-1.3195,1.2319,0.4421,11.3240,13.3135,11.3515,13.4990,0.4308,0.12530,0.13325,0.01013,0.000629
0,6.80,4.4822,-5.2900,-1.3107,1.2319,0.4469,11.3133,13.3244,11.3515,13.1922,0.4442,0.12525,0.13330,0.01013,0.000629
0,6.82,4.4887,-5.3138,-1.3017,1.2318,0.4516,11.3018,13.3338,11.3515,13.4990,0.4443,0.12521,0.13334,0.01014,0.000629
0,6.84,4.4953,-5.3375,-1.2927,1.2316,0.4560,11.2895,13.3416,11.3515,13.4990,0.4416,0.12516,0.13337,0.01014,0.000629
0,6.86,4.5022,-5.3612,-1.2836,1.2312,0.4603,11.2764,13.3479,11.3515,13.1922,0.4520,0.12511,0.13339,0.01014,0.000629
0,6.88,4.5093,-5.3847,-1.2744,1.2308,0.4645,11.2626,13.3526,11.3515,13.4990,0.4558,0.12505,0.13341,0.01014,0.000629
0,6.90,4.5166,-5.4083,-1.2651,1.2302,0.4684,11.2479,13.3557,11.3515,13.4990,0.4564,0.12499,0.13342,0.01014,0.000629
0,6.92,4.5241,-5.4317,-1.2557,1.2295,0.4722,11.2324,13.3572,11.3515,13.4990,0.4641,0.12493,0.13343,0.01014,0.000629
0,6.94,4.5318,-5.4550,-1.2463,1.2287,0.4758,11.2161,13.3572,11.0447,13.4990,0.4714,0.12486,0.13343,0.01014,0.000629
0,6.96,4.5398,-5.4783,-1.2368,1.2277,0.4792,11.1990,13.3556,11.0447,13.4990,0.4799,0.12480,0.13342,0.01014,0.000629
