scenario,arm,seed,t,severity,speed_error,speed_sd,nis,bias_left,noise_left,r_ale_left,r_unm_left
bias,analytic + best const R,2000,35,3,0.025507,0.0053701,8.1469,,,,
bias,analytic + best const R,2000,35.1,3,0.024785,0.0053701,1.0415,,,,
bias,analytic + best const R,2000,35.2,3,0.027139,0.0053701,0.80336,,,,
bias,analytic + best const R,2000,35.3,3,0.029481,0.0053701,12.765,,,,
bias,analytic + best const R,2000,35.4,3,0.034666,0.0053701,6.9549,,,,
bias,analytic + best const R,2000,35.5,3,0.029727,0.0053701,3.4235,,,,
bias,analytic + best const R,2000,35.6,3,0.027605,0.0053701,7.4649,,,,
bias,analytic + best const R,2000,35.7,3,0.024533,0.0053701,9.1934,,,,
bias,analytic + best const R,2000,35.8,3,0.025228,0.0053701,32.062,,,,
bias,analytic + best const R,2000,35.9,3,0.025544,0.0053701,8.0109,,,,
bias,analytic + best const R,2000,36,3,0.025632,0.0053701,5.4041,,,,
bias,analytic + best const R,2000,36.1,3,0.03273,0.0053701,21.949,,,,
bias,analytic + best const R,2000,36.2,3,0.030386,0.0053701,21.598,,,,
bias,analytic + best const R,2000,36.3,3,0.027652,0.0053701,24.399,,,,
bias,analytic + best const R,2000,36.4,3,0.034133,0.0053701,33.188,,,,
bias,analytic + best const R,2000,36.5,3,0.038546,0.0053701,17.891,,,,
bias,analytic + best const R,2000,36.6,3,0.013494,0.0053701,12.017,,,,
bias,analytic + best const R,2000,36.7,3,0.024319,0.0053701,4.8837,,,,
bias,analytic + best const R,2000,36.8,3,0.028882,0.0053701,15.224,,,,
bias,analytic + best const R,2000,36.9,3,0.026035,0.0053701,20.468,,,,
bias,analytic + best const R,2000,37,3,0.018629,0.0053701,8.6608,,,,
bias,analytic + best const R,2000,37.1,3,0.024414,0.0053701,5.1993,,,,
bias,analytic + best const R,2000,37.2,3,0.022679,0.0053701,12.079,,,,
bias,analytic + best const R,2000,37.3,3,0.025913,0.0053701,15.772,,,,
bias,analytic + best const R,2000,37.4,3,0.039712,0.0053701,11.999,,,,
bias,analytic + best const R,2000,37.5,3,0.020829,0.0053701,12.66,,,,
bias,analytic + best const R,2000,37.6,3,0.03363,0.0053701,24.283,,,,
bias,analytic + best const R,2000,37.7,3,0.026755,0.0053701,3.7579,,,,
bias,analytic + best const R,2000,37.8,3,0.028174,0.0053701,21.102,,,,
bias,analytic + best const R,2000,37.9,3,0.029575,0.0053701,8.5232,,,,
bias,analytic + best const R,2000,38,3,0.031065,0.0053701,6.9613,,,,
bias,analytic + best const R,2000,38.1,3,0.030125,0.0053701,4.9587,,,,
bias,analytic + best const R,2000,38.2,3,0.024102,0.0053701,4.2956,,,,
bias,analytic + best const R,2000,38.3,3,0.023381,0.0053701,3.571,,,,
bias,analytic + best const R,2000,38.4,3,0.019656,0.0053701,3.1744,,,,
bias,analytic + best const R,2000,38.5,3,0.028239,0.0053701,11.117,,,,
bias,analytic + best const R,2000,38.6,3,0.022346,0.0053701,11.308,,,,
bias,analytic + best const R,2000,38.7,3,0.030707,0.0053701,15.168,,,,
bias,analytic + best const R,2000,38.8,3,0.033042,0.0053701,4.4327,,,,
bias,analytic + best const R,2000,38.9,3,0.028867,0.0053701,23.435,,,,
bias,analytic + best const R,2000,39,3,0.024811,0.0053701,11.289,,,,
bias,analytic + best const R,2000,39.1,3,0.024518,0.0053701,19.4,,,,
bias,analytic + best const R,2000,39.2,3,0.021415,0.0053701,18.811,,,,
bias,analytic + best const R,2000,39.3,3,0.022677,0.0053701,3.2499,,,,
bias,analytic + best const R,2000,39.4,3,0.020216,0.0053701,5.7301,,,,
bias,analytic + best const R,2000,39.5,3,0.022028,0.0053701,1.2085,,,,
bias,analytic + best const R,2000,39.6,3,0.030527,0.0053701,9.9668,,,,
bias,analytic + best const R,2000,39.7,3,0.017047,0.0053701,11.355,,,,
bias,analytic + best const R,2000,39.8,3,0.026964,0.0053701,10.829,,,,
bias,analytic + best const R,2000,39.9,3,0.03579,0.0053701,4.9234,,,,
bias,analytic + best const R,2001,0,0,0.017386,0.0097498,4.2672,,,,
bias,analytic + best const R,2001,0.1,0,-0.00055242,0.0064973,1.8085,,,,
bias,analytic + best const R,2001,0.2,0,0.0014384,0.0056942,6.6534,,,,
bias,analytic + best const R,2001,0.3,0,-0.0056395,0.0054014,8.0296,,,,
bias,analytic + best const R,2001,0.4,0,0.0004768,0.0053715,8.6679,,,,
bias,analytic + best const R,2001,0.5,0,-0.00080167,0.0053711,0.70635,,,,
bias,analytic + best const R,2001,0.6,0,-0.0048688,0.0053703,5.0196,,,,
bias,analytic + best const R,2001,0.7,0,0.0037083,0.0053701,9.3693,,,,
bias,analytic + best const R,2001,0.8,0,0.014847,0.0053701,0.89539,,,,
bias,analytic + best const R,2001,0.9,0,-0.0054875,0.0053701,0.53325,,,,
bias,analytic + best const R,2001,1,0,-0.0025242,0.0053701,2.4423,,,,
bias,analytic + best const R,2001,1.1,0,0.0012839,0.0053701,8.9392,,,,
bias,analytic + best const R,2001,1.2,0,0.0034074,0.0053701,4.3944,,,,
bias,analytic + best const R,2001,1.3,0,-0.00028552,0.0053701,0.33121,,,,
bias,analytic + best const R,2001,1.4,0,0.00048653,0.0053701,1.8236,,,,
bias,analytic + best const R,2001,1.5,0,-0.0018798,0.0053701,1.582,,,,
bias,analytic + best const R,2001,1.6,0,-0.0071153,0.0053701,2.6473,,,,
bias,analytic + best const R,2001,1.7,0,0.00025556,0.0053701,3.8058,,,,
bias,analytic + best const R,2001,1.8,0,-0.0038165,0.0053701,2.9653,,,,
bias,analytic + best const R,2001,1.9,0,-0.0050145,0.0053701,1.4519,,,,
bias,analytic + best const R,2001,2,0,-0.0018008,0.0053701,5.4145,,,,
bias,analytic + best const R,2001,2.1,0,-0.0058754,0.0053701,2.9512,,,,
bias,analytic + best const R,2001,2.2,0,-0.0087532,0.0053701,2.3761,,,,
bias,analytic + best const R,2001,2.3,0,-0.006759,0.0053701,0.43064,,,,
bias,analytic + best const R,2001,2.4,0,-0.0014961,0.0053701,5.2415,,,,
bias,analytic + best const R,2001,2.5,0,0.0013517,0.0053701,1.5255,,,,
bias,analytic + best const R,2001,2.6,0,-0.0038972,0.0053701,1.5794,,,,
bias,analytic + best const R,2001,2.7,0,-0.0046665,0.0053701,2.5866,,,,
bias,analytic + best const R,2001,2.8,0,-0.0012051,0.0053701,1.6926,,,,
bias,analytic + best const R,2001,2.9,0,0.005684,0.0053701,1.7392,,,,
bias,analytic + best const R,2001,3,0,-0.0050961,0.0053701,0.84693,,,,
bias,analytic + best const R,2001,3.1,0,-0.0057494,0.0053701,0.42929,,,,
bias,analytic + best const R,2001,3.2,0,-0.0057958,0.0053701,1.2645,,,,
bias,analytic + best const R,2001,3.3,0,-0.0040512,0.0053701,0.63437,,,,
bias,analytic + best const R,2001,3.4,0,-0.00026086,0.0053701,6.7847,,,,
bias,analytic + best const R,2001,3.5,0,-0.0022781,0.0053701,2.4104,,,,
bias,analytic + best const R,2001,3.6,0,0.016222,0.0053701,1.0828,,,,
bias,analytic + best const R,2001,3.7,0,0.0053003,0.0053701,0.65165,,,,
bias,analytic + best const R,2001,3.8,0,0.0018856,0.0053701,1.2255,,,,
bias,analytic + best const R,2001,3.9,0,-0.01026,0.0053701,4.3492,,,,
bias,analytic + best const R,2001,4,0,0.0033668,0.0053701,15.38,,,,
bias,analytic + best const R,2001,4.1,0,0.0022647,0.0053701,1.327,,,,
bias,analytic + best const R,2001,4.2,0,0.0022894,0.0053701,1.7398,,,,
bias,analytic + best const R,2001,4.3,0,0.00041561,0.0053701,0.39966,,,,
bias,analytic + best const R,2001,4.4,0,-0.0029446,0.0053701,0.909,,,,
bias,analytic + best const R,2001,4.5,0,0.0016025,0.0053701,1.7632,,,,
bias,analytic + best const R,2001,4.6,0,-0.0056684,0.0053701,0.081605,,,,
bias,analytic + best const R,2001,4.7,0,0.0030871,0.0053701,5.146,,,,
bias,analytic + best const R,2001,4.8,0,-0.0060898,0.0053701,3.5151,,,,
bias,analytic + best const R,2001,4.9,0,-0.0021373,0.0053701,2.1427,,,,
bias,analytic + best const R,2001,5,0,0.0034444,0.0053701,2.6944,,,,
bias,analytic + best const R,2001,5.1,0,0.005081,0.0053701,3.2848,,,,
bias,analytic + best const R,2001,5.2,0,0.006747,0.0053701,1.1457,,,,
bias,analytic + best const R,2001,5.3,0,-0.0022525,0.0053701,0.21946,,,,
bias,analytic + best const R,2001,5.4,0,-0.004488,0.0053701,2.46,,,,
bias,analytic + best const R,2001,5.5,0,-0.00099909,0.0053701,5.1589,,,,
bias,analytic + best const R,2001,5.6,0,-0.0031069,0.0053701,1.0119,,,,
bias,analytic + best const R,2001,5.7,0,-0.006673,0.0053701,1.2636,,,,
bias,analytic + best const R,2001,5.8,0,-0.0063228,0.0053701,1.4278,,,,
bias,analytic + best const R,2001,5.9,0,0.0023766,0.0053701,3.6068,,,,
bias,analytic + best const R,2001,6,0,-0.0025594,0.0053701,1.6308,,,,
bias,analytic + best const R,2001,6.1,0,0.0061293,0.0053701,3.0965,,,,
bias,analytic + best const R,2001,6.2,0,0.00047832,0.0053701,2.8713,,,,
bias,analytic + best const R,2001,6.3,0,-0.0066036,0.0053701,4.5831,,,,
bias,analytic + best const R,2001,6.4,0,-0.0033598,0.0053701,0.51714,,,,
bias,analytic + best const R,2001,6.5,0,-0.0027198,0.0053701,4.3158,,,,
bias,analytic + best const R,2001,6.6,0,-0.0002964,0.0053701,3.5202,,,,
bias,analytic + best const R,2001,6.7,0,-0.0011049,0.0053701,5.0337,,,,
bias,analytic + best const R,2001,6.8,0,-0.001491,0.0053701,1.7493,,,,
bias,analytic + best const R,2001,6.9,0,-0.01135,0.0053701,3.0937,,,,
bias,analytic + best const R,2001,7,0,-0.0065174,0.0053701,1.5555,,,,
bias,analytic + best const R,2001,7.1,0,0.0015607,0.0053701,3.7025,,,,
bias,analytic + best const R,2001,7.2,0,-5.3375e-05,0.0053701,0.7899,,,,
bias,analytic + best const R,2001,7.3,0,-0.00032485,0.0053701,0.64529,,,,
bias,analytic + best const R,2001,7.4,0,-0.0024718,0.0053701,0.43924,,,,
bias,analytic + best const R,2001,7.5,0,-0.00012893,0.0053701,1.502,,,,
bias,analytic + best const R,2001,7.6,0,0.00059747,0.0053701,3.7977,,,,
bias,analytic + best const R,2001,7.7,0,-0.0037731,0.0053701,4.447,,,,
bias,analytic + best const R,2001,7.8,0,0.0047621,0.0053701,0.53468,,,,
bias,analytic + best const R,2001,7.9,0,0.0011399,0.0053701,1.3077,,,,
bias,analytic + best const R,2001,8,3,0.0057515,0.0053701,5.6801,,,,
bias,analytic + best const R,2001,8.1,3,0.03327,0.0053701,9.8194,,,,
bias,analytic + best const R,2001,8.2,3,0.028926,0.0053701,10.668,,,,
bias,analytic + best const R,2001,8.3,3,0.029224,0.0053701,6.4608,,,,
bias,analytic + best const R,2001,8.4,3,0.028534,0.0053701,1.0198,,,,
bias,analytic + best const R,2001,8.5,3,0.029083,0.0053701,16.224,,,,
bias,analytic + best const R,2001,8.6,3,0.031605,0.0053701,9.6614,,,,
bias,analytic + best const R,2001,8.7,3,0.024092,0.0053701,3.2334,,,,
bias,analytic + best const R,2001,8.8,3,0.025111,0.0053701,27.065,,,,
bias,analytic + best const R,2001,8.9,3,0.029386,0.0053701,30.287,,,,
bias,analytic + best const R,2001,9,3,0.024619,0.0053701,4.0332,,,,
bias,analytic + best const R,2001,9.1,3,0.0237,0.0053701,5.1653,,,,
bias,analytic + best const R,2001,9.2,3,0.029636,0.0053701,6.3152,,,,
bias,analytic + best const R,2001,9.3,3,0.032752,0.0053701,0.5834,,,,
bias,analytic + best const R,2001,9.4,3,0.034845,0.0053701,3.3485,,,,
bias,analytic + best const R,2001,9.5,3,0.023872,0.0053701,8.9414,,,,
bias,analytic + best const R,2001,9.6,3,0.02594,0.0053701,10.324,,,,
bias,analytic + best const R,2001,9.7,3,0.025306,0.0053701,12.413,,,,
bias,analytic + best const R,2001,9.8,3,0.032605,0.0053701,5.3596,,,,
bias,analytic + best const R,2001,9.9,3,0.032145,0.0053701,8.3251,,,,
bias,analytic + best const R,2001,10,3,0.026948,0.0053701,8.5462,,,,
bias,analytic + best const R,2001,10.1,3,0.025998,0.0053701,4.6093,,,,
bias,analytic + best const R,2001,10.2,3,0.022139,0.0053701,18.342,,,,
bias,analytic + best const R,2001,10.3,3,0.021691,0.0053701,12.68,,,,
bias,analytic + best const R,2001,10.4,3,0.036676,0.0053701,9.8598,,,,
bias,analytic + best const R,2001,10.5,3,0.026922,0.0053701,22.87,,,,
bias,analytic + best const R,2001,10.6,3,0.029075,0.0053701,5.0734,,,,
bias,analytic + best const R,2001,10.7,3,0.024408,0.0053701,9.4563,,,,
bias,analytic + best const R,2001,10.8,3,0.027282,0.0053701,12.567,,,,
bias,analytic + best const R,2001,10.9,3,0.032608,0.0053701,25.867,,,,
bias,analytic + best const R,2001,11,3,0.031662,0.0053701,4.6221,,,,
bias,analytic + best const R,2001,11.1,3,0.026341,0.0053701,20.835,,,,
bias,analytic + best const R,2001,11.2,3,0.027401,0.0053701,4.0573,,,,
bias,analytic + best const R,2001,11.3,3,0.024741,0.0053701,8.1777,,,,
bias,analytic + best const R,2001,11.4,3,0.018913,0.0053701,15.251,,,,
bias,analytic + best const R,2001,11.5,3,0.030496,0.0053701,8.3119,,,,
bias,analytic + best const R,2001,11.6,3,0.025145,0.0053701,2.2559,,,,
bias,analytic + best const R,2001,11.7,3,0.027569,0.0053701,8.401,,,,
bias,analytic + best const R,2001,11.8,3,0.027074,0.0053701,17.694,,,,
bias,analytic + best const R,2001,11.9,3,0.022234,0.0053701,3.3667,,,,
bias,analytic + best const R,2001,12,3,0.024218,0.0053701,7.1506,,,,
bias,analytic + best const R,2001,12.1,3,0.032949,0.0053701,5.9518,,,,
bias,analytic + best const R,2001,12.2,3,0.024423,0.0053701,16.396,,,,
bias,analytic + best const R,2001,12.3,3,0.021573,0.0053701,4.4867,,,,
bias,analytic + best const R,2001,12.4,3,0.037167,0.0053701,3.7717,,,,
bias,analytic + best const R,2001,12.5,3,0.023733,0.0053701,9.417,,,,
bias,analytic + best const R,2001,12.6,3,0.023273,0.0053701,12.372,,,,
bias,analytic + best const R,2001,12.7,3,0.029497,0.0053701,7.9745,,,,
bias,analytic + best const R,2001,12.8,3,0.017861,0.0053701,12.522,,,,
bias,analytic + best const R,2001,12.9,3,0.016236,0.0053701,2.5409,,,,
bias,analytic + best const R,2001,13,3,0.027048,0.0053701,15.314,,,,
bias,analytic + best const R,2001,13.1,3,0.030445,0.0053701,10.413,,,,
bias,analytic + best const R,2001,13.2,3,0.037565,0.0053701,5.031,,,,
bias,analytic + best const R,2001,13.3,3,0.027388,0.0053701,11.898,,,,
bias,analytic + best const R,2001,13.4,3,0.034148,0.0053701,24.243,,,,
bias,analytic + best const R,2001,13.5,3,0.02729,0.0053701,9.8145,,,,
bias,analytic + best const R,2001,13.6,3,0.021241,0.0053701,19.619,,,,
bias,analytic + best const R,2001,13.7,3,0.02156,0.0053701,9.984,,,,
bias,analytic + best const R,2001,13.8,3,0.016881,0.0053701,11.321,,,,
bias,analytic + best const R,2001,13.9,3,0.020388,0.0053701,4.0696,,,,
bias,analytic + best const R,2001,14,3,0.026395,0.0053701,27.46,,,,
bias,analytic + best const R,2001,14.1,3,0.029597,0.0053701,17.993,,,,
bias,analytic + best const R,2001,14.2,3,0.024924,0.0053701,20.121,,,,
bias,analytic + best const R,2001,14.3,3,0.034864,0.0053701,25.661,,,,
bias,analytic + best const R,2001,14.4,3,0.036804,0.0053701,5.7086,,,,
bias,analytic + best const R,2001,14.5,3,0.035496,0.0053701,1.4196,,,,
bias,analytic + best const R,2001,14.6,3,0.028582,0.0053701,2.589,,,,
bias,analytic + best const R,2001,14.7,3,0.027373,0.0053701,16.273,,,,
bias,analytic + best const R,2001,14.8,3,0.022259,0.0053701,7.1973,,,,
bias,analytic + best const R,2001,14.9,3,0.020301,0.0053701,10.141,,,,
bias,analytic + best const R,2001,15,3,0.019901,0.0053701,5.6123,,,,
bias,analytic + best const R,2001,15.1,3,0.02135,0.0053701,12.322,,,,
bias,analytic + best const R,2001,15.2,3,0.031483,0.0053701,13.996,,,,
bias,analytic + best const R,2001,15.3,3,0.030131,0.0053701,14.134,,,,
bias,analytic + best const R,2001,15.4,3,0.029775,0.0053701,8.8337,,,,
bias,analytic + best const R,2001,15.5,3,0.029509,0.0053701,1.8945,,,,
bias,analytic + best const R,2001,15.6,3,0.021259,0.0053701,13.126,,,,
bias,analytic + best const R,2001,15.7,3,0.037365,0.0053701,1.3157,,,,
bias,analytic + best const R,2001,15.8,3,0.030243,0.0053701,10.908,,,,
bias,analytic + best const R,2001,15.9,3,0.02667,0.0053701,2.4813,,,,
bias,analytic + best const R,2001,16,3,0.026574,0.0053701,4.9093,,,,
bias,analytic + best const R,2001,16.1,3,0.027899,0.0053701,7.7121,,,,
bias,analytic + best const R,2001,16.2,3,0.02633,0.0053701,7.9331,,,,
bias,analytic + best const R,2001,16.3,3,0.043116,0.0053701,8.4629,,,,
bias,analytic + best const R,2001,16.4,3,0.025175,0.0053701,4.0957,,,,
bias,analytic + best const R,2001,16.5,3,0.031936,0.0053701,9.849,,,,
bias,analytic + best const R,2001,16.6,3,0.024774,0.0053701,6.8126,,,,
bias,analytic + best const R,2001,16.7,3,0.030165,0.0053701,3.9108,,,,
bias,analytic + best const R,2001,16.8,3,0.025533,0.0053701,9.9236,,,,
bias,analytic + best const R,2001,16.9,3,0.029669,0.0053701,7.8082,,,,
bias,analytic + best const R,2001,17,3,0.030825,0.0053701,7.8651,,,,
bias,analytic + best const R,2001,17.1,3,0.020951,0.0053701,16.647,,,,
bias,analytic + best const R,2001,17.2,3,0.023345,0.0053701,3.7479,,,,
bias,analytic + best const R,2001,17.3,3,0.029202,0.0053701,14.561,,,,
bias,analytic + best const R,2001,17.4,3,0.021104,0.0053701,6.1863,,,,
bias,analytic + best const R,2001,17.5,3,0.019754,0.0053701,5.979,,,,
bias,analytic + best const R,2001,17.6,3,0.028516,0.0053701,24.652,,,,
bias,analytic + best const R,2001,17.7,3,0.031164,0.0053701,19.702,,,,
bias,analytic + best const R,2001,17.8,3,0.018751,0.0053701,34.776,,,,
bias,analytic + best const R,2001,17.9,3,0.015573,0.0053701,12.846,,,,
bias,analytic + best const R,2001,18,3,0.02676,0.0053701,2.7825,,,,
bias,analytic + best const R,2001,18.1,3,0.020534,0.0053701,7.3547,,,,
bias,analytic + best const R,2001,18.2,3,0.024893,0.0053701,14.527,,,,
bias,analytic + best const R,2001,18.3,3,0.027826,0.0053701,9.1304,,,,
bias,analytic + best const R,2001,18.4,3,0.026486,0.0053701,1.0512,,,,
bias,analytic + best const R,2001,18.5,3,0.028872,0.0053701,12.877,,,,
bias,analytic + best const R,2001,18.6,3,0.036769,0.0053701,11.34,,,,
bias,analytic + best const R,2001,18.7,3,0.03441,0.0053701,9.2838,,,,
bias,analytic + best const R,2001,18.8,3,0.03684,0.0053701,13.014,,,,
bias,analytic + best const R,2001,18.9,3,0.034296,0.0053701,10.179,,,,
bias,analytic + best const R,2001,19,3,0.024316,0.0053701,5.4532,,,,
bias,analytic + best const R,2001,19.1,3,0.022997,0.0053701,4.3714,,,,
bias,analytic + best const R,2001,19.2,3,0.026954,0.0053701,2.0351,,,,
bias,analytic + best const R,2001,19.3,3,0.034555,0.0053701,19.425,,,,
bias,analytic + best const R,2001,19.4,3,0.033448,0.0053701,9.6763,,,,
bias,analytic + best const R,2001,19.5,3,0.029494,0.0053701,9.2773,,,,
bias,analytic + best const R,2001,19.6,3,0.024126,0.0053701,13.221,,,,
bias,analytic + best const R,2001,19.7,3,0.030096,0.0053701,22.048,,,,
bias,analytic + best const R,2001,19.8,3,0.023738,0.0053701,6.8384,,,,
bias,analytic + best const R,2001,19.9,3,0.021324,0.0053701,13.432,,,,
bias,analytic + best const R,2001,20,3,0.029107,0.0053701,22.983,,,,
bias,analytic + best const R,2001,20.1,3,0.024461,0.0053701,8.7515,,,,
bias,analytic + best const R,2001,20.2,3,0.02026,0.0053701,6.8069,,,,
bias,analytic + best const R,2001,20.3,3,0.028679,0.0053701,12.457,,,,
bias,analytic + best const R,2001,20.4,3,0.026666,0.0053701,6.1521,,,,
bias,analytic + best const R,2001,20.5,3,0.026475,0.0053701,15.223,,,,
bias,analytic + best const R,2001,20.6,3,0.021269,0.0053701,21.537,,,,
bias,analytic + best const R,2001,20.7,3,0.033956,0.0053701,2.6038,,,,
bias,analytic + best const R,2001,20.8,3,0.032397,0.0053701,19.968,,,,
bias,analytic + best const R,2001,20.9,3,0.033661,0.0053701,14.672,,,,
bias,analytic + best const R,2001,21,3,0.024327,0.0053701,11.363,,,,
bias,analytic + best const R,2001,21.1,3,0.023988,0.0053701,14.948,,,,
bias,analytic + best const R,2001,21.2,3,0.028392,0.0053701,2.707,,,,
bias,analytic + best const R,2001,21.3,3,0.029826,0.0053701,6.8022,,,,
bias,analytic + best const R,2001,21.4,3,0.021499,0.0053701,4.5865,,,,
bias,analytic + best const R,2001,21.5,3,0.025868,0.0053701,11.392,,,,
bias,analytic + best const R,2001,21.6,3,0.023195,0.0053701,2.0375,,,,
bias,analytic + best const R,2001,21.7,3,0.041291,0.0053701,8.3294,,,,
bias,analytic + best const R,2001,21.8,3,0.038388,0.0053701,11.322,,,,
bias,analytic + best const R,2001,21.9,3,0.025126,0.0053701,13.065,,,,
bias,analytic + best const R,2001,22,3,0.024219,0.0053701,3.4516,,,,
bias,analytic + best const R,2001,22.1,3,0.032859,0.0053701,9.4015,,,,
bias,analytic + best const R,2001,22.2,3,0.028833,0.0053701,15.691,,,,
bias,analytic + best const R,2001,22.3,3,0.022348,0.0053701,9.7268,,,,
bias,analytic + best const R,2001,22.4,3,0.024405,0.0053701,2.1304,,,,
bias,analytic + best const R,2001,22.5,3,0.033244,0.0053701,17.595,,,,
bias,analytic + best const R,2001,22.6,3,0.027405,0.0053701,6.9607,,,,
bias,analytic + best const R,2001,22.7,3,0.018546,0.0053701,15.52,,,,
bias,analytic + best const R,2001,22.8,3,0.035168,0.0053701,6.533,,,,
bias,analytic + best const R,2001,22.9,3,0.025039,0.0053701,13.787,,,,
bias,analytic + best const R,2001,23,3,0.034885,0.0053701,22.344,,,,
bias,analytic + best const R,2001,23.1,3,0.025552,0.0053701,3.966,,,,
bias,analytic + best const R,2001,23.2,3,0.027226,0.0053701,2.5209,,,,
bias,analytic + best const R,2001,23.3,3,0.033369,0.0053701,2.3043,,,,
bias,analytic + best const R,2001,23.4,3,0.030062,0.0053701,11.331,,,,
